0.0 0.0
0.216661562317 0.214970440211
0.433323124633 0.41988910156
0.64998468695 0.605174215194
0.866646249266 0.762162055128
1.08330781158 0.883512044446
1.2999693739 0.963549992519
1.51663093622 0.998533413851
1.73329249853 0.986826522542
1.94995406085 0.928976719817
2.16661562317 0.827688998157
2.38327718548 0.687699458853
2.5999387478 0.515553857177
2.81660031011 0.319301530136
3.03326187243 0.108119018424
3.24992343475 -0.108119018424
3.46658499706 -0.319301530136
3.68324655938 -0.515553857177
3.8999081217 -0.687699458853
4.11656968401 -0.827688998157
4.33323124633 -0.928976719817
4.54989280865 -0.986826522542
4.76655437096 -0.998533413851
4.98321593328 -0.963549992519
5.1998774956 -0.883512044446
5.41653905791 -0.762162055128
5.63320062023 -0.605174215194
5.84986218255 -0.41988910156
6.06652374486 -0.214970440211
6.28318530718 -2.44929359829e-16
